publish_date,headline_text,is_kashmir,is_pakistan
20161220,German Christmas market suspect is 23-year-old from Pakistan: Report,FALSE,TRUE
20161220,Now; Pakistan passes resolution for notebandi,FALSE,TRUE
20161220,Chinese ambassador in Pakistan goes on offensive on China-Pak Economic Corridor - on Twitter,FALSE,TRUE
20161221,Nada Beyt to be people's point on Pak border,FALSE,TRUE
20161221,26 Pakistanis nabbed off Jhakhau may be fishermen,FALSE,TRUE
20161221,Pak exhibitor on lifting ban on Indian films: 'Showed our reaction to India with ban; now to see ground realities',FALSE,TRUE
20161221,Pathankot probe ties JeM to J&K blasts,TRUE,FALSE
20161221,After Saarc; India boycotts Pakistan again,FALSE,TRUE
20161221,Berlin truck carnage kills 12; Pakistan man held; released; 'real culprit' at large,FALSE,TRUE
20161222,After 49 years; Mumbaikar might be deported to Pakistan,FALSE,TRUE
20161222,Pakistan to release 440 Indian fishermen,FALSE,TRUE
20161222,Opposition's protest is like Pakistan army's cover-fire to militants: PM on note ban,FALSE,TRUE
20161223,After Pak General; Chinese media suggests India to join CPEC,FALSE,TRUE
20161223,Separatists' strike affects normal life in Kashmir,TRUE,FALSE
20161223,They always choose the prettiest': How girls are enslaved for debt payment in Pakistan,FALSE,TRUE
20161224,Home ministry asks Local Intelligence Units in UP to identify 'missing' Pakistani; Bangladeshi migrants,FALSE,TRUE
20161224,Explain your connection with Pakistan; Lalu Prasad tells Narendra Modi,FALSE,TRUE
20161224,Eye on Pakistan; India starts process to tap Indus waters,FALSE,TRUE
20161224,China wants to know India's response to Pakistan's CPEC offer,FALSE,TRUE
20161224,US approves sale of night vision equipment to Pakistan: Report,FALSE,TRUE
20161224,Class VI student in Pakistan sues President's office over stealing his speech,FALSE,TRUE
20161225,Collectors can give citizenship to Pakistan Hindu migrants,FALSE,TRUE
20161225,Pakistan releases 220 Indian fishermen,FALSE,TRUE
20161225,West Pakistan refugees: No rights; we can't even apply for govt jobs in J&K,TRUE,TRUE
20161225,Fake news leads Pak minister to issue nuke threat to Israel,FALSE,TRUE
20161225,PM Modi greets Nawaz Sharif on his birthday,FALSE,TRUE
20161225,Reading fake news; Pakistani minister directs nuclear threat at Israel,FALSE,TRUE
20161225,Zardari's close aide booked under anti-terrorism law,FALSE,TRUE
20161225,Pakistan objects to World Bank pausing processes under Indus Water Treaty,FALSE,TRUE
20161226,India-Pakistan ties: Uri attack crossed a red line; Modi government switched tactics,FALSE,TRUE
20161226,Notebandi fears spark gold rush in Pakistan,FALSE,TRUE
20161227,Soldier killed in Jammu and Kashmir landslide cremated with military honours,TRUE,FALSE
20161227,30 die after consuming toxic liquor in Pakistan,FALSE,TRUE
20161228,Domicile for refugees splits J&K along communal lines,TRUE,FALSE
20161228,After 3-month ban; Kashmir newspaper back on the stands,TRUE,FALSE
20161228,Pak hackers attack wrong website,FALSE,TRUE
20161228,Asif Zardari; son to contest Pakistan parliamentary elections,FALSE,TRUE
20161228,Government condemned over treatment of British teen forced to marry in Pakistan,FALSE,TRUE
20161229,Pakistan abducts 36 fishermen with 6 boats,FALSE,TRUE
20161229,Cyber experts from Kerala unleash 'surgical strikes' on Pakistan cyberspace,FALSE,TRUE
20161229,Separatist set free by HC; but J&K will block release,TRUE,FALSE
20161229,Pakistan: India's Indus plan may set a precedent,FALSE,TRUE
20161229,Russia; China and Pakistan for flexible ties with Taliban; India ignored,FALSE,TRUE
20161229,Pakistan PM Nawaz Sharif writes to Swaraj wishing her speedy recovery,FALSE,TRUE
20161229,Want to 'amicably' resolve all issues with India; says Pakistan,FALSE,TRUE
20161230,Feathered friends from Pakistan; Scandinavia and Central Asia arrive in the city for winter sojourn,FALSE,TRUE
20161230,110 fishermen released by Pak unite with families in Veraval,FALSE,TRUE
20161231,Sara Khan heads to Pakistan to shoot for another show,FALSE,TRUE
20161231,US sanctions 7 Pakistani entities over missile programme,FALSE,TRUE
20161231,Pakistan to hand over dossier on India to new UN chief,FALSE,TRUE
20170102,Pakistan prepares to take issue of alleged Indian spy to UN,FALSE,TRUE
20170102,BJP demands apology from opposition for 'insulting national anthem' in J&K assembly,TRUE,FALSE
20170102,No institutionalised set-up for writers in Kashmir: Author Shahnaz Bashir,TRUE,FALSE
20170103,Cong; NC disrupt national anthem in J&K Assembly,TRUE,FALSE
20170103,Terrorist killed in encounter with security forces in Jammu and Kashmir,TRUE,FALSE
20170103,Yashwant Sinha seeks meeting with PM Narendra Modi to talk Kashmir,TRUE,FALSE
20170103,Pakistanis can no longer enter Afghanistan without passports,FALSE,TRUE
20170104,Chinese cos buy stake in Pak bourse,FALSE,TRUE
20170104,Export bar to Pakistan puts tomato farmers in soup,FALSE,TRUE
20170104,US 'steps in' to resolve Indo-Pak Indus water row,FALSE,TRUE
20170104,Why aid Pakistan when it has nukes programme; ask furious UK Parliamentarians,FALSE,TRUE
20170104,Panama Papers leak: Pakistan Supreme Court to conduct daily hearings against Nawaz Sharif,FALSE,TRUE
20170105,If India makes more long-range ICBMs; Beijing may help Pakistan do the same; says Chinese state media,FALSE,TRUE
20170105,Nawaz Sharif again praises Burhan Wani,FALSE,TRUE
20170106,Pakistani prisoner in hospital after hunger strike,FALSE,TRUE
20170106,Pakistan PM Nawaz Sharif hits out at India again on Burhan Wani; Kashmir,TRUE,TRUE
20170107,Tortured in Pakistan; Hyderabad woman seeks Sushma Swaraj's help,FALSE,TRUE
20170107,Fishermen freed from Pak jail to reach home on Jan 9,FALSE,TRUE
20170107,68% of Pakistanis favour dialogue with India: Poll,FALSE,TRUE
20170107,Note ban: J&K sees 60% dip in terrorism-related violence; hawala operations down 50%,TRUE,FALSE
20170107,BJP to Pak: Curtail terror to better ties,FALSE,TRUE
20170107,Pakistan hands over dossier on 'India's interference' to UN chief,FALSE,TRUE
20170107,Indian fishermen released from Pakistan jail arrive in country,FALSE,TRUE
20170107,Come clean on UK flats ownership; Pak Supreme Court tells Nawaz Sharif,FALSE,TRUE
20170107,In Sindh; Islamic hardliners force return of progressive anti-conversion bill,FALSE,TRUE
20170107,Pakistan military courts wound up after 2 years,FALSE,TRUE
20170108,Pakistan frees 218 fishermen; one dies of cardiac arrest,FALSE,TRUE
20170108,Snowfall cuts off Kashmir; slows down life in Himachal; Uttarakhand,TRUE,FALSE
20170109,In search of Pandit houses across Kashmir Valley,TRUE,FALSE
20170109,Eight-year old Kashmiri boy becomes national boxing champion,TRUE,FALSE
20170109,Three killed in terror attack in Jammu and Kashmir,TRUE,FALSE
20170109,Pakistan; separatists thwarted peace process: Mehbooba Mufti,FALSE,TRUE
20170109,Pakistan asked World Bank to restart arbitration in water dispute with India,FALSE,TRUE
20170110,After 7 years in jail; Pakistan inmate in Warangal may get to go home,FALSE,TRUE
20170110,Demonetisation reduced violence in J&K: Jitendra Singh,TRUE,FALSE
20170110,3 killed as terrorists attack camp in J&K's Akhnoor,TRUE,FALSE
20170110,2016 unrest a conspiracy by Pakistan; separatists; says J&K CM Mehbooba Mufti,TRUE,TRUE
20170110,High time for democracy at J&K bar council: SC,TRUE,FALSE
20170110,One terrorist killed in encounter in J&K's Bandipora; encounter under way,TRUE,FALSE
20170111,People living near BSF's J&K camp say officers sell rations to civilians at half the market rate,TRUE,FALSE
20170111,China to seal border with Pakistan to curb terror,FALSE,TRUE
20170111,Raheel Sharif's Saudi job sparks controversy,FALSE,TRUE
20170112,Spectrograph test confirms Alana talked to Pak handler',FALSE,TRUE
20170112,Born in Pakistan; Hyderabad woman awaits Indian citizenship,FALSE,TRUE
20170112,Kashmir unrest: Government orders setting up of Special Investigating Teams to probe deaths,TRUE,FALSE
20170112,Freezing cold conditions persist in Kashmir Valley; Ladakh,TRUE,FALSE
20170112,At Pakistan's urging; China blocks India's attempt to extradite Chotta Rajan shooter from Thailand,FALSE,TRUE
20170112,Suspected Taliban hand could strain UAE-Pakistan ties,FALSE,TRUE
20170112,A fifth activist goes missing from Pakistan,FALSE,TRUE
20170112,Fifth Pakistani social media activist reported missing,FALSE,TRUE
20170113,Probe almost over - Hopes of return of jawan who strayed into Pak brighten,FALSE,TRUE
20170113,Pakistan strengthening border outposts near Jaisalmer,FALSE,TRUE
20170113,Shops; banks and post office gutted in Kashmir blaze,TRUE,FALSE
20170114,Karnataka cyber crime police trace hackers from Pakistan; China,FALSE,TRUE
20170114,Pakistan holding hundreds of Pashtun girls as sex slaves: Umar Khattak,FALSE,TRUE
20170114,Pakistan made 'counterproductive' moves risking nuclear war: Biden,FALSE,TRUE
20170115,Gunfight between security forces and terrorists in J&K's Anantnag,TRUE,FALSE
20170115,China gives Pakistan two ships for security of CPEC sea route,FALSE,TRUE
20170115,Pakistan's double standards: 'Extremist outfits are not terror groups'; interior minister says,FALSE,TRUE
20170116,On mobile; J&K talks the most and Punjab tops In SMS,TRUE,FALSE
20170116,4 accused of rape killed in Pak encounter,FALSE,TRUE
20170116,Nawaz Sharif to discuss Kashmir with United Nations chief; other world leaders at World Economic Forum,TRUE,TRUE
20170117,Don't deport Pakistan-born man for now: Bombay high court,FALSE,TRUE
20170117,Eidi' reflects on real dangers faced by Kashmiri Pandits,TRUE,FALSE
20170117,Bombay high court interim relief for Pakistani man seeking Indian citizenship,FALSE,TRUE
20170117,Kashmiri teen actor Zaira Wasim pulled into online 'dangal' over meeting with Mehbooba Mufti,TRUE,FALSE
20170117,Afghanistan attackers living in Pakistan; says Ashraf Ghani,FALSE,TRUE
20170118,Centre will provide security for Zaira Wasim if Jammu and Kashmir government recommends it: Kiren Rijiju,TRUE,FALSE
20170118,As theatres bleed; Pakistan to lift Bollywood ban,FALSE,TRUE
20170119,Owaisi backs Dangal star; puts focus on Kashmiri girls blinded by pellets,TRUE,FALSE
20170119,Militant killed in encounter in J&K's Hajin area,TRUE,FALSE
20170119,On anniversary of migration; actor Anupam Kher dedicates poem to Kashmiri Pandits,TRUE,FALSE
20170120,Jammu and Kashmir records Rs 2874 crore power arrears in 2016: Government,TRUE,FALSE
20170120,Union minister inaugurates Jammu and Kashmir 's first skill development institute,TRUE,FALSE
20170120,26/11 mastermind Lakhvi's nephew killed in North Kashmir encounter,TRUE,FALSE
20170120,Third party has no role in Kashmir row: India to UK,TRUE,FALSE
20170120,J&K passes resolution for return of Pandits,TRUE,FALSE
20170121,Dry rotis & toilet duty for Indians in Pakistan prison,FALSE,TRUE
20170121,Cold wave continues in Jammu and Kashmir,TRUE,FALSE
20170121,J&K Opposition walks out over MBBS student's molestation,TRUE,FALSE
20170121,15 killed in blast at vegetable market in northwest Pakistan,FALSE,TRUE
20170121,Blast kills at least 21 in Pakistan vegetable market; says official,FALSE,TRUE
20170121,Pakistan asks India to suspend work on Kishanganga; Ratle hydro power projects in Jammu and Kashmir,TRUE,TRUE
20170122,Cops gather information about Hyderabad woman stuck in Pakistan,FALSE,TRUE
20170122,2 Pakistan nationals among 3 Lashkar men to get death,FALSE,TRUE
20170122,Bollywood wary of Pakistan film fraternity's olive branch,FALSE,TRUE
20170122,Pakistan sends back jawan who strayed across LoC on day of surgical strike,TRUE,TRUE
20170123,Jammu and Kashmir government pleads for insulating education from disturbances,TRUE,FALSE
20170123,How art died in Kashmir,TRUE,FALSE
20170124,Fresh snowfall in many areas of Kashmir,TRUE,FALSE
20170124,J&K government identifies 100 acres in Valley to house exiled Pandits,TRUE,FALSE
20170124,Under Rajiv Gandhi; India was ready with hydrogen bomb to counter Pakistan's nukes,FALSE,TRUE
20170124,Terrorist killed in encounter in Kashmir,TRUE,FALSE
20170124,Ministry of External Affairs grants visas to Pakistani actors,FALSE,TRUE
20170125,Pakistan doing mischief on drug issue in Punjab: Rajnath Singh,FALSE,TRUE
20170125,Security stepped up in Kashmir Valley ahead of Republic Day,TRUE,FALSE
20170125,With 32 police medals for gallantry; Jammu and Kashmir tops the list this year,TRUE,FALSE
20170126,HC notice to Centre on fisherman in Pak jail,FALSE,TRUE
20170126,After surgery; Kashmiri student back on his feet,TRUE,FALSE
20170126,Pakistan pumps diluted heroin into Punjab; triggers fear,FALSE,TRUE
20170126,Jammu and Kashmir hasn't achieved its goal because of Pak-sponsored terror: N N Vohra,TRUE,TRUE
20170126,Jammu and Kashmir: Four killed in avalanche in Srinagar,TRUE,FALSE
20170126,J&K's extreme weather deadlier than enemy for Indian soldiers,TRUE,FALSE
20170126,Kashmir remains cut off due to snowfall,TRUE,FALSE
20170126,BSF gifts sweets to Pakistani counterpart on Republic Day,FALSE,TRUE
20170126,Pak to get new foreign secy; Tehmina Janjua leads race,FALSE,TRUE
20170126,Pakistan's blasphemy law: Shrine for killer; threat for bloggers,FALSE,TRUE
20170127,Without naming Pakistan; UAE slams state-backed terror,FALSE,TRUE
20170127,India to turn onus on Pakistan for next Saarc meet,FALSE,TRUE
20170127,Pakistan arrests 60 Indian fishermen,FALSE,TRUE
20170127,Zia told Ronald Reagan Pakistan wouldn't acquire nuclear bomb; reveal documents,FALSE,TRUE
20170128,They expected him for Pongal; got news of his demise in Kashmir avalanche,TRUE,FALSE
20170128,Madurai man among 10 soldiers killed in Kashmir avalanche,TRUE,FALSE
20170128,Pakistan captures 60 Gujarat fishermen; seizes 10 boats,FALSE,TRUE
20170128,Avalanche kills army jawan from Godhra in Kashmir,TRUE,FALSE
20170128,5 from Jammu and Kashmir held at Vijayawada airport for loitering,TRUE,FALSE
20170128,Pakistan hopes to host SAARC soon; accuses India of impeding process,FALSE,TRUE
20170128,CIA papers reveal China's nuclear free pass to Pakistan,FALSE,TRUE
20170128,Pak channel airs banned anchor; faces regulator ire,FALSE,TRUE
20170128,Pakistani politicians up ante over army's secret courts,FALSE,TRUE
20170129,BSF foil Pak smugglers' bid to push arms into Punjab,FALSE,TRUE
20170129,Duo detained for sharing info with Pakistan; being probed,FALSE,TRUE
20170129,Jammu and Kashmir martyr Ankur Sharma's brother also plans to don uniform,TRUE,FALSE
20170129,Balloon with Pakistani note lands in Sirsa,FALSE,TRUE
20170130,India to focus on BIMSTEC after hurdles from Pakistan,FALSE,TRUE
20170130,PM Modi invokes Pak threat; calls for 'strong government' in Punjab,FALSE,TRUE
20170130,Person gave strategic info on Indian troops to Pak: Intel officials,FALSE,TRUE
20170130,In Punjab; PM Modi invokes Pakistan threat to seek votes,FALSE,TRUE
20170130,India invites Pakistan for Speakers' summit but Pakistan unlikely to attend,FALSE,TRUE
20170130,In 1984; Indian Air Force could have 'inflicted major damage' on Pakistan's nuclear facilities; CIA believed,FALSE,TRUE
20170130,Why Imran Khan thinks Donald Trump should include Pakistan on travel ban list,FALSE,TRUE
20170131,4kg heroin found near Pakistan border,FALSE,TRUE
20170131,Tortured brutally while in Pakistan's captivity; says soldier,FALSE,TRUE
20170131,Surgical strikes: First official details on how Indian soldiers targeted Pakistani bunkers,FALSE,TRUE
20170131,26/11 plotter Hafiz Saeed; 4 others put under house arrest in Lahore,FALSE,TRUE
20170131,If Trump imposes visa ban on Pakistan it will help us: Imran Khan,FALSE,TRUE
20170131,Bilawal Bhutto Zardari warns US against including Pakistan in travel ban,FALSE,TRUE
20170201,BSF seizes 2 Pak fishing boats,FALSE,TRUE
20170201,Maur Mandi blast: Cops suspect role of Pak-based Neeta; Harmeet,FALSE,TRUE
20170201,Pranayama helped Major Kugaji survive J&K avalanche,TRUE,FALSE
20170201,Indian security establishment sees hope of shift in Pakistan's India policy,FALSE,TRUE
20170201,Saeed's detention is in 'national interest'; says Pakistan army,FALSE,TRUE
20170202,One more Madurai soldier rescued from Kashmir avalanche dies,TRUE,FALSE
20170202,Hurriyat leader Geelani admitted to hospital after he complained of chest pain,TRUE,FALSE
20170202,UN report blames Pakistan for delay in resolution of Indus water issues with India,FALSE,TRUE
20170202,Pakistan envoy denies visa ban by Kuwait,FALSE,TRUE
20170202,Pakistan to file FIR against Hafiz Saeed,FALSE,TRUE
20170203,Pak spy arrested for passing strategic info to ISI,FALSE,TRUE
20170203,Mentally challenged son kills parents in Jammu and Kashmir,TRUE,FALSE
20170203,4 Pakistani boats found abandoned near Sir Creek area,FALSE,TRUE
20170203,Amid Beijing's 'Silk Road' splurge; Chinese firms eye Pakistan,FALSE,TRUE
20170204,Pakistan Rangers taunt 'hungry' BSF jawans,FALSE,TRUE
20170204,Punjab polls: Pakistani bride votes for the first time in Qadian,FALSE,TRUE
20170204,5-yr-old among 2 Pak nationals repatriated,FALSE,TRUE
20170204,Another Pak spy held for espionage,FALSE,TRUE
20170204,J&K braces for another spell of rain; snow,TRUE,FALSE
20170204,Hint of snow in Jammu & Kashmir; drop in Maharashtra's temperature,TRUE,FALSE
20170204,India should join CPEC instead of opposing it; says Pakistan minister,FALSE,TRUE
20170204,days after crackdown by pakistan hafiz saeed led jud rebrands under new name of tehreek azadi jammu and kashmir,FALSE,TRUE
20170204,Abdul Basit to be appointed as Pakistan Foreign Secretary,FALSE,TRUE
20170205,Travel agents must promote tourism in Kashmir',TRUE,FALSE
20170205,National Defence Academy sets up 'Pakistan info room',FALSE,TRUE
20170205,Congress slams PM Modi over PoK remark,TRUE,TRUE
20170205,Five-year-old among two Pakistan nationals repatriated,FALSE,TRUE
20170205,India reunites 5-year-old Pakistani boy with his mother at Wagah,FALSE,TRUE
20170205,J&K on high alert as Pakistan observes 'Kashmir Day',TRUE,TRUE
20170205,Pakistan national apprehended in Samba,FALSE,TRUE
20170205,Hafiz Saeed's Jamaat-ud Dawa at it again; changes name to beat ban,FALSE,TRUE
20170205,Envoy Abdul Basit tipped to be Pakistan's foreign secretary,FALSE,TRUE
20170205,Avalanche kills 13 people in Pakistan's north,FALSE,TRUE
20170205,PoK locals take to streets against Pakistan's atrocities,TRUE,TRUE
20170205,Kashmir is core dispute between India and Pakistan: Nawaz Sharif,TRUE,TRUE
20170206,Pak thanks India after boy reunited with mother,FALSE,TRUE
20170206,Arrested Pakistani spy Sadik Khan taken for spot verification,FALSE,TRUE
20170206,National Conference opposes linking of Aadhaar with utility services in J&K,TRUE,FALSE
20170206,Indian envoy meets Pakistan's Punjab CM; Nawaz Sharif slams India,FALSE,TRUE
20170206,Pakistan violates ceasefire twice in Samba sector,FALSE,TRUE
20170206,Minority status in J&K: Supreme Court imposes Rs 30;000 cost on Centre for not filing reply,TRUE,FALSE
20170206,Afghan diplomat shot dead at Karachi consulate in Pakistan,FALSE,TRUE
20170207,Army duped of Rs 6 lakh in rent for land in Pakistan-occupied Kashmir,TRUE,TRUE
20170207,Raees' won't release in Pakistan,FALSE,TRUE
20170207,Afghan diplomat killed by guard in Karachi,FALSE,TRUE
20170208,Pak spy taken for spot verification,FALSE,TRUE
20170208,Kashmir Valley sees widest whiteout in 25 years,TRUE,FALSE
20170208,Violence may spring up again: Jammu and Kashmir police,TRUE,FALSE
20170208,Strong 6.3 earthquake strikes off coast of Pakistan,FALSE,TRUE
20170209,Rajnath Singh silent on lynching; but talks about Pakistan in Bisada,FALSE,TRUE
20170209,India-Pakistan border in J&K has become more dangerous in past 3 years,TRUE,TRUE
20170210,India; Pakistan in fresh spat over 'nuclear city'; ICBMs,FALSE,TRUE
20170210,Members of UK sex grooming gang face deportation to Pakistan,FALSE,TRUE
20170211,Pak government woos minorities by renovating shrines,FALSE,TRUE
20170211,Pakistan kicks off 37-nation naval drill,FALSE,TRUE
20170212,There's no bad or good terrorists: Envoy to Pakistan,FALSE,TRUE
20170212,Two jawans martyred; four Hizbul terrorists killed in J&K's Kulgam,TRUE,FALSE
20170212,US denies visa to Pak's Senate deputy chairman,FALSE,TRUE
20170213,Soldier from Ahmedabad killed in South Kashmir,TRUE,FALSE
20170213,ISI spy arrested in Jaisalmer; his family stays in Pakistan,FALSE,TRUE
20170213,Security forces deployed across Kashmir,TRUE,FALSE
20170213,Kashmir valley encounter leaves 2 soldiers; 4 militants and 2 civilians dead,TRUE,FALSE
20170213,Pakistan PM's adviser on foreign affairs Sartaj Aziz blames India for nuclearisation of Indian Ocean,FALSE,TRUE
20170213,Snow bounty for J&K; Himachal; but Uttarakhand misses out,TRUE,FALSE
20170213,Ties frosty; but India's cultural body sponsors Karachi Literature Festival,FALSE,TRUE
20170213,Rights group raps Pakistan for 'forced' repatriation of Afghan refugees,FALSE,TRUE
20170213,Pakistan lawmakers threaten to boycott US after visa denial,FALSE,TRUE
20170213,Former Pakistan envoy to US questions Islamabad's Kashmir policy,TRUE,TRUE
20170214,Kashmir encounter shows demonetisation failed: Captain Amarinder Singh,TRUE,FALSE
20170214,7 IAS; 6 KAS officers among 14 transferred in J&K,TRUE,FALSE
20170214,Curfew imposed in Kulgam; Sophian in J&K,TRUE,FALSE
20170214,Post-encounter; curfew in parts of tense J&K,TRUE,FALSE
20170214,Taliban-linked group triggers blast outside Lahore assembly; 14 killed,FALSE,TRUE
20170214,Tehmina Janjua becomes Pakistan's first woman foreign secretary,FALSE,TRUE
20170214,Islamabad court bans V-Day celebrations; calls it 'un-Islamic',FALSE,TRUE
20170215,Pakistan spy gave key information on army; BSF to ISI,FALSE,TRUE
20170215,Growing local support for terrorists a big worry for security agencies in Kashmir valley,TRUE,FALSE
20170216,Missing Gwalior boy calls mom; says he is being trained at Pakistan border,FALSE,TRUE
20170216,J&K stone-pelters will be treated as jihadis' aides: Army chief,TRUE,FALSE
20170217,Don't know why Pak pulled out of speakers' meet: Sumitra Mahajan,FALSE,TRUE
20170217,Anup Jalota: will never sing in Pakistan,FALSE,TRUE
20170217,Stay away from encounter sites: J&K to locals,TRUE,FALSE
20170217,Karachi hub of anti-India jihadists supported by Pakistan army: Report,FALSE,TRUE
20170217,Resetting ties: Pakistan may appoint new India envoy,FALSE,TRUE
20170217,Army chief didn't declare war on Kashmiris,TRUE,FALSE
20170217,Islamic State suicide bombing at Pakistan shrine kills 75,FALSE,TRUE
20170217,pakistan detains dozens after 75 killed at shiite shrine,FALSE,TRUE
20170218,High alert in Gujarat after reports of possible intrusion by Pakistani nationals,FALSE,TRUE
20170218,Goa's pride; Nachom-ia Kumpasar; to be screened at Pakistani film fest,FALSE,TRUE
20170218,Pak spy taken to Jaisalmer for spot verification,FALSE,TRUE
20170218,Rajnath Singh packs punch in speech citing Pakistan; UP misrule,FALSE,TRUE
20170218,Parrikar backs Gen Rawat's Kashmir remark,TRUE,FALSE
20170218,Pakistan province takes further action against Hafiz Saeed; puts Anti-Terrorism Act restraints on him,FALSE,TRUE
20170218,No restraint for anyone: Day after shrine blast; Pakistan kills 100 militants,FALSE,TRUE
20170218,Pakistan Senate passes landmark Hindu marriage bill,FALSE,TRUE
20170219,J&K car breaks police barricade in Pathankot; 1 held,TRUE,FALSE
20170219,Pak senate's nod to Hindu Marriage Bill,FALSE,TRUE
20170219,Pakistani man strikes Army twitter; no reprisal yet,FALSE,TRUE
20170219,Pakistan rulers support terrorism: Afghanistan Assembly Speaker,FALSE,TRUE
20170219,Pakistan finally puts Hafiz Saeed on its terror list,FALSE,TRUE
20170219,In a first; Pakistan strikes terrorist camps on Afghanistan soil,FALSE,TRUE
20170219,Pakistan skips South Asian speakers' summit,FALSE,TRUE
20170220,Pakistan Sikhs hope for own marriage Act,FALSE,TRUE
20170220,Zakir Naik's NGO money trails leads ED to Pakistan; Dawood,FALSE,TRUE
20170220,IT jobs; H-1B visa & Pakistan: Three issues Modi government to take up with US lawmakers,FALSE,TRUE
20170220,Pakistan army denies its chief said 'be more like India',FALSE,TRUE
20170220,Pakistan's third sex seeks a reformation,FALSE,TRUE
20170221,Pakistan cementing India's infrastructure; literally,FALSE,TRUE
20170221,Pak spy Haji Khan shared pics of army areas with ISI,FALSE,TRUE
20170221,Hafiz Saeed threat to us; says Pak minister,FALSE,TRUE
20170221,Forces shift strategy to tackle stone-pelters in J&K,TRUE,FALSE
20170221,For saying Hafiz Saeed is threat to country; Pakistan's defence minister is being called 'India's mouthpiece',FALSE,TRUE
20170222,Voices raised in Pakistan for protecting Punjabi,FALSE,TRUE
20170222,Martyrs of Nankana Sahib massacre remembered in Pakistan,FALSE,TRUE
20170222,Pakistan's army chief Qamar Bajwa blames India for his country's terrorist menace,FALSE,TRUE
20170222,Hafiz Saeed; 4 others challenge their house arrest,FALSE,TRUE
20170223,Probe sale of gurdwara properties: Pakistan Sikhs,FALSE,TRUE
20170223,Three soldiers martyred; four injured after terrorists attack patrol party in J&K,TRUE,FALSE
20170223,Pakistan army goes hunting for terrorists across nation,FALSE,TRUE
20170224,Indo-Pak bus diverted; Bains brothers stopped,FALSE,TRUE
20170224,3 soldiers killed in J&K ambush; 2 officers injured,TRUE,FALSE
20170224,Jammu & Kashmir sees rise in number of locals joining militancy,TRUE,FALSE
20170225,1971 war 'martyr's' son tries to trace father in Pakistan jails,FALSE,TRUE
20170225,New generation Kashmir militants fighting for freedom: Farooq Abdullah,TRUE,FALSE
20170225,At militant hotbed; Kashmiris throng martyred soldier's funeral,TRUE,FALSE
20170226,Liberal' Pak visas for Hindu pilgrims: ETPB chairman,FALSE,TRUE
20170226,Jammu and Kashmir lures guests with saffron trails; river cruise,TRUE,FALSE
20170226,Promote moderate J&K maulvis; crackdown on anti-India separatists: Experts,TRUE,FALSE
20170226,Chidambaram's comments on J&K irresponsible: Venkaiah Naidu,TRUE,FALSE
20170227,Hindu jatha on Pakistan pilgrimage sent back,FALSE,TRUE
20170227,Terror finance watchdog puts Pakistan on notice,FALSE,TRUE
20170228,Safdar emailed central agency with Anees's Pak cell number,FALSE,TRUE
20170228,Businessman's nephew reveals Dawood man's Pak no.,FALSE,TRUE
20170228,In goodwill gesture; India to release 39 Pakistan prisoners,FALSE,TRUE
20170301,Demonitisation delayed payments; says arrested Pakistan spy,FALSE,TRUE
20170301,J&K govt extends winter vacation in schools in snowbound areas,TRUE,FALSE
20170302,Pakistan delegation likely to attend Urs,FALSE,TRUE
20170302,Pak national deported for overstaying; wife; son remain behind,FALSE,TRUE
20170302,Gurmehar backers pro-Pak; expel them: Haryana mantri,FALSE,TRUE
20170302,Akbar returns to Pak; vowing reunion with family in Dewas,FALSE,TRUE
20170302,India repatriates 39 Pakistani prisoners,FALSE,TRUE
20170302,J&K cops seize smuggled arms from PoK,TRUE,TRUE
20170303,Azadi for Kashmir' poster surfaces in JNU; removed,TRUE,FALSE
20170303,ISI tells Pak FICN syndicates it may take 2 years to copy new notes,FALSE,TRUE
20170303,Indo-Pak talks on Indus Water Treaty likely this month,FALSE,TRUE
20170303,Pakistan should shut down Deobandi schools: US Congressman,FALSE,TRUE
20170304,J&K Cong delegation meets Governor over Panchayat polls issue,TRUE,FALSE
20170304,Encounter breaks out in Kashmir,TRUE,FALSE
20170304,Pakistan makes a U-turn; won't send back 'spy',FALSE,TRUE
20170304,Rules bent to give govt job to Syed Ali Shah Geelani's grandson during 2016 Kashmir unrest,TRUE,FALSE
20170305,J&K and Punjab sort out Shahpur Kandi dam row,TRUE,FALSE
20170305,India may not engage with Pakistan in near future,FALSE,TRUE
20170305,Days before Indus talks; J&K and Punjab sort out dam row,TRUE,FALSE
20170305,MP SIMI chief wants to quit; but fears his Pakistan handlers,FALSE,TRUE
20170305,Kashmir blast: Three children injured in Sopore,TRUE,FALSE
20170305,US designates Pakistan group as money launderer for terror,FALSE,TRUE
20170306,Mahesh Bhatt on Shafqat Amanat Ali singing for his play: There is no official ban on Pak artists,FALSE,TRUE
20170306,Number of fishermen captured by Pakistan rises to 94,FALSE,TRUE
20170306,Cop; two terrorists killed in 15-hour encounter in J&K's Tral,TRUE,FALSE
20170307,26/11 was cross-border terror: Ex-Pak NSA Mahmud Ali Durrani,FALSE,TRUE
20170307,US issues travel advisory to citizens for Pakistan; Bangladesh; Afghanistan,FALSE,TRUE
20170308,Minister's 'Pakistani' remark sparks row,FALSE,TRUE
20170308,ISI agent took nephew's help to give info to Pak,FALSE,TRUE
20170308,26-year-old woman gives shape to Kashmir's startup dream,TRUE,FALSE
20170309,Just 57 of 939 boats seized by Pakistan agencies returned,FALSE,TRUE
